V1.x	V2.x	V3	V4.x	V5.x	V6.x	V7.x	V8.x	V9.x	V1.y	V2.y	V4.y	V5.y	V6.y	V7.y	V8.y	V9.y	V10	V11	V12	V13	V14	V15	V16	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology..molecular.function.	Gene.Ontology..GO.	Gene.Ontology..biological.process.	Gene.Ontology..cellular.component.	Gene.Ontology.IDs	Interacts.with	EC.number	Reactome	UniPathway	InterPro
ENA	HBXI01059063	HBXI01059063.1	260.812463127114	1.05379410900581	0.287573203950959	3.66443776585497	2.47882501927121e-4	0.0299682436342209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01059069	HBXI01059069.1	24.5673816747228	1.46537367845262	0.344214708500839	4.25715009342503	2.07049357145736e-5	0.0070077580337284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01059070	HBXI01059070.1	289.465008963331	0.968750001392558	0.264710486552572	3.65965857268809	2.52551521364663e-4	0.0300504635347821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01059073	HBXI01059073.1	1139.81526276112	1.31530342445938	0.340022906353191	3.86827887146267	1.0960627059869e-4	0.0192157928648882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01059134	HBXI01059134.1	100.941041057551	0.719109413260215	0.189515634685433	3.7944595676965	1.47965390170663e-4	0.0231139012376211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01059640	HBXI01059640.1	10.3649795911333	2.28819153680573	0.570347179601324	4.01192750423556	6.02249963037307e-5	0.0139773612850058	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01060049	HBXI01060049.1	2072.46169123094	-0.385283174356373	0.0954319753950204	-4.03725452356587	5.4080385323563e-5	0.0131788490994991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01060054	HBXI01060054.1	12.9456267250472	-1.51727153454591	0.352002535863362	-4.31039944307355	1.62959919223874e-5	0.00592711980830832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01060722	HBXI01060722.1	65.7662731170001	-1.44330986482713	0.394476137511691	-3.6588014523042	2.5339755620691e-4	0.0300504635347821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01061364	HBXI01061364.1	10.1172023703743	-5.94514401762393	1.71241569767192	-3.47178785250949	5.17004726544053e-4	0.0427230838957117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01061771	HBXI01061771.1	17.0829765932393	22.503341148084	2.72212916704609	8.26681607195865	1.37583974522878e-16	1.67639193757401e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01061833	HBXI01061833.1	520.588500848645	1.53166882541178	0.431526217091169	3.54942240992089	3.86077222609036e-4	0.0371710517765277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01061892	HBXI01061892.1	337.047053710302	0.9572548835586	0.246466749065843	3.88391086094487	1.02789605080708e-4	0.0187631452150695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01063439	HBXI01063439.1	214.972396531761	0.771699896147209	0.195046419607545	3.95649352446436	7.60579490421284e-5	0.0159780703466175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01063786	HBXI01063786.1	46.2849632394214	0.797496044099524	0.199251354636295	4.00246234488714	6.26866470799243e-5	0.0142767374083241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01063792	HBXI01063792.1	57.4855367789747	1.37517335607788	0.396041928298276	3.47229234537556	5.16034056579344e-4	0.0427230838957117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01063803	HBXI01063803.1	40.0031701629426	-1.27150594523239	0.354387188634666	-3.58790042645468	3.33351541825645e-4	0.03478990887687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01063982	HBXI01063982.1	80.8571823288217	-1.31546680867712	0.327229307073256	-4.0200152622107	5.81943712801006e-5	0.0137683362497551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01063985	HBXI01063985.1	409.141127956017	-0.81150222815972906	0.224625458791439	-3.61269035364863	3.03036495745664e-4	0.0333295862756424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01064330	HBXI01064330.1	17.2992690511213	5.91296098541786	1.18275315280204	4.99931957180548	5.7532980088429e-7	6.37282359897694e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01064737	HBXI01064737.1	68.7032992260783	1.30288952222104	0.358058727198979	3.63875929631231	2.73954704949304e-4	0.0314164809642804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01064963	HBXI01064963.1	17.5022485045682	-3.28488572410495	0.793745033772598	-4.13846460051811	3.49637804947071e-5	0.0100832232766334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01065071	HBXI01065071.1	519.408317126724	-0.546840980737826	0.151857351817114	-3.60101749565871	3.16974243234148e-4	0.0339974908929235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01065074	HBXI01065074.1	22.4684452496228	0.875689748205037	0.244515843610638	3.58132109263016	3.41861198921126e-4	0.0348868887077136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01065086	HBXI01065086.1	30.9689183902179	0.799700561454779	0.226005701950863	3.53840878593694	4.02546332786686e-4	0.0378751026396863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01065433	HBXI01065433.1	253.634724591911	-0.782928879156043	0.190786196205244	-4.10369772409418	4.06598641649495e-5	0.0112117237365573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01066005	HBXI01066005.1	26.0110298962438	0.948772063982373	0.261627485338805	3.62642351109908	2.87373891344841e-4	0.0320504089619333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01066013	HBXI01066013.1	30.5328124142792	0.562866187547886	0.163972165313652	3.4326935091161	5.97617247076396e-4	0.0462946982065963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01066131	HBXI01066131.1	55.1724168111681	-3.33571053326	0.771400359741127	-4.32422734982834	1.53067380142196e-5	0.00570349422891798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01066257	HBXI01066257.1	24.5316439209045	-0.71892681960415	0.206341480565671	-3.4841604200632	4.93683490064103e-4	0.0419183727155823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01066352	HBXI01066352.1	211.084187223515	0.922527528318497	0.241372728214954	3.82200398172963	1.32371551882813e-4	0.0216673867237666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01066602	HBXI01066602.1	80.8348091978451	-1.55093875807003	0.429774520431882	-3.60872663300627	3.07703638407161e-4	0.033552001643759	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01066911	HBXI01066911.1	286.672027094042	-0.657540687343251	0.135696475472265	-4.84567255748395	1.26183483105081e-6	0.0011181691999228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01067142	HBXI01067142.1	157.262640631363	0.463772512456475	0.134887365418419	3.43822055548241	5.85550557515407e-4	0.0456617009154974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01067157	HBXI01067157.1	119.842937689041	-0.969797832194019	0.275469456924699	-3.520527622266	4.30689131487704e-4	0.039308851854771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01067639	HBXI01067639.1	1239.99036383328	-1.04501119766554	0.297794672456117	-3.50916686670925	4.49512786620541e-4	0.0399762971118493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01067838	HBXI01067838.1	159.571235134423	3.66315721937111	0.91044871297987	4.02346355939338	5.7348460986387e-5	0.0137528282559422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01067973	HBXI01067973.1	67.5419093098314	0.805280116651645	0.190689902743311	4.22298247084241	2.41090577282409e-5	0.00793937334837166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01068018	HBXI01068018.1	125.781777055671	0.988519646450387	0.263617964719235	3.74981897574092	1.7696227048434e-4	0.0254418499671557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01068225	HBXI01068225.1	43.4218515745529	0.580859264601493	0.164479340228133	3.5315028853827	4.13205353928089e-4	0.0383596238852328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01068452	HBXI01068452.1	11.8999019016873	2.77007227882759	0.814961535634528	3.39902211049852	6.7627249011673e-4	0.0497887743554519	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01069114	HBXI01069114.1	40.0700572116185	-1.95102618156636	0.392975645925248	-4.96475087399561	6.87893133711606e-7	7.13433757251999e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01069134	HBXI01069134.1	599.385972839958	-0.699046848072656	0.164084855065771	-4.26027647580547	2.04174183343879e-5	0.00695877017329649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01069190	HBXI01069190.1	95.3193780462323	-0.723900445563406	0.206548073557994	-3.50475525185738	4.57027222505417e-4	0.0402755139896959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01069443	HBXI01069443.1	17.0845078899499	-5.33854896676404	1.47033514274127	-3.63083817530942	2.82502280345838e-4	0.0317981435092274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01069557	HBXI01069557.1	732.423674080577	0.654577976331761	0.181147338118344	3.61351142738914	3.02078035423611e-4	0.0333092291639727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01069573	HBXI01069573.1	122.528442088104	0.87338487908125	0.243706291742523	3.58376007790552	3.38683204161469e-4	0.0348868887077136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01069580	HBXI01069580.1	14.186425685425	1.31594807272526	0.385363796038858	3.41482019393582	6.38241285766508e-4	0.0482231385677072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01069721	HBXI01069721.1	62.700640248279	1.73226352743736	0.429273623331092	4.03533651565936	5.4524093855446e-5	0.0132208720712773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01069738	HBXI01069738.1	15.8273618332369	-1.22018640327446	0.338176813679989	-3.60813146825939	3.08410208387789e-4	0.033552001643759	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01070085	HBXI01070085.1	53.9693451176469	1.14190476387683	0.280216200381718	4.07508474642541	4.59975929683904e-5	0.0121838624244207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01070086	HBXI01070086.1	1235.59929267724	0.926983181358461	0.256896179341797	3.60839613782314	3.08095809587727e-4	0.033552001643759	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01070164	HBXI01070164.1	143.661201670179	0.624696149306508	0.159589877414191	3.91438454260609	9.06350934032146e-5	0.0174828648246855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01070194	HBXI01070194.1	65.2808042379726	0.363622917843367	0.103098828912783	3.52693548198277	4.20399191162823e-4	0.0388057117024501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01070624	HBXI01070624.1	58.3824766823514	-0.48043934508299	0.134568565034568	-3.57021972374882	3.56681913924159e-4	0.035843222929558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01071043	HBXI01071043.1	61.338268261197904	0.967426673576444	0.221888059389322	4.35997627019222	1.30076549067479e-5	0.00523640091621385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01071633	HBXI01071633.1	24.6492057017724	-0.949668602013602	0.245473044773553	-3.86872865364775	1.09404311176688e-4	0.0192157928648882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01071835	HBXI01071835.1	72.8520305278806	0.942215556569604	0.236999467371602	3.97560200037185	7.02014465538218e-5	0.0152744558131258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01071884	HBXI01071884.1	63.3645438598223	-0.972535668981093	0.257181925518385	-3.78150862281949	1.55880821679373e-4	0.0238160485486185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01072003	HBXI01072003.1	11.7606309675724	1.71021601402114	0.432907999232016	3.95052994413381	7.79783406288749e-5	0.0162414887417526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01072036	HBXI01072036.1	406.658791423788	-0.403920645539281	0.115369133816342	-3.5011153518955	4.63315256628354e-4	0.0406134154272531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01072068	HBXI01072068.1	108.109661693309	6.18683116528792	1.30543021486413	4.7393044031326	2.14453132793514e-6	0.00165905028350639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01072070	HBXI01072070.1	288.945435535619	7.06641656035291	2.06391841366399	3.4237867706254	6.17550560316203e-4	0.0473987074152615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01072421	HBXI01072421.1	38.5222310565873	-0.829390344902501	0.235400572525514	-3.52331490108252	4.26184668337415e-4	0.0391199525144174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01072432	HBXI01072432.1	218.410235737694	-0.977163819848816	0.251904685815615	-3.87910140172645	1.04843046667648e-4	0.0188554996623168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01072441	HBXI01072441.1	2623.53579395439	-0.408369789733057	0.115599232531456	-3.53263409099134	4.11441511530462e-4	0.0382687717346788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01072516	HBXI01072516.1	127.403907712442	-1.13349320202352	0.310452730192962	-3.65109754814845	2.61122030725812e-4	0.0304576213303952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01072695	HBXI01072695.1	84.3376657557364	-0.715078981815881	0.186789890638994	-3.82825312103161	1.29055994887525e-4	0.0216148834323993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01072865	HBXI01072865.1	902.932892672078	-0.388593600145721	0.0934295743078798	-4.15921407139438	3.19344501786322e-5	0.00949037337076937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01072937	HBXI01072937.1	670.391067397482	0.711259515586399	0.190831745934056	3.72715510254873	1.93653294989035e-4	0.026217428586598798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01073138	HBXI01073138.1	194.539545983535	-0.644505626800379	0.126797432585382	-5.08295486477129	3.71608029218306e-7	4.4174224702541e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01073368	HBXI01073368.1	65.2300650249173	-0.582576844777915	0.149941177754525	-3.88536927282028	1.02174462354163e-4	0.018748131016186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01073454	HBXI01073454.1	217.034627703248	0.707589077484353	0.134666244540767	5.2543908081594	1.48515224357255e-7	2.26197968897622e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01073766	HBXI01073766.1	13.2795138638725	2.11986370170293	0.610773559354518	3.47078498935556	5.18939342325522e-4	0.0427230838957117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01073773	HBXI01073773.1	102.001834758659	-0.594994949059178	0.174956914841047	-3.4008084196029	6.71868966846504e-4	0.0497652731096731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01074031	HBXI01074031.1	16.8029178486241	-1.03234292444264	0.288504842752345	-3.57825163208373	3.45900352633021e-4	0.0351218570554754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01074230	HBXI01074230.1	297.86143729408	-1.02141999150185	0.215983263886821	-4.72916268196175	2.25447685970694e-6	0.00171038989327216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01074330	HBXI01074330.1	154.285465516599	-1.549844763285	0.438456041720816	-3.53477798413337	4.08117905498196e-4	0.0381299301919233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01074581	HBXI01074581.1	127.683858446511	1.30599937518822	0.364239013345004	3.58555598752182	3.36360828725522e-4	0.0348799022774989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01074993	HBXI01074993.1	17.3059527256161	-0.697408979995964	0.189446211878998	-3.68130337935396	2.32044698965977e-4	0.028850496270928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01075154	HBXI01075154.1	583.079619495499	0.490144508078988	0.121082922575662	4.04800691668726	5.16556203264899e-5	0.0126512141883039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENA	HBXI01075825	HBXI01075825.1	11.4467762188551	3.34092098496823	0.703463484388802	4.74924578049842	2.04176679546725e-6	0.00160678547574943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
